T,x,p,s,X,P,S,t
SPY, 17, 371.98, 2, 2, 372, 2, 1608231104376000000
SPY, 17, 371.98, 2, 17, 372.01, 7, 1608231104376000000
SPY, 17, 371.98, 2, 2, 372, 2, 1608231104376000000
SPY, 17, 371.98, 2, 3, 372.01, 10, 1608231104376000000
SPY, 17, 371.98, 2, 17, 372.01, 7, 1608231104376000000
SPY, 17, 371.98, 2, 2, 372, 2, 1608231104376000000
SPY, 17, 371.98, 2, 17, 372.01, 7, 1608231104376000000
SPY, 17, 371.98, 2, 2, 372, 1, 1608231104376000000
SPY, 15, 371.98, 1, 2, 372, 1, 1608231105001000000
SPY, 17, 371.98, 2, 2, 372, 1, 1608231104376000000
SPY, 17, 371.98, 2, 17, 372.01, 7, 1608231104376000000
SPY, 17, 371.98, 2, 15, 372.01, 15, 1608231104376000000
SPY, 3, 371.98, 10, 15, 372.01, 15, 1608231105119000000
SPY, 2, 371.98, 2, 15, 372.01, 15, 1608231105120000000
SPY, 2, 371.98, 3, 17, 372.01, 7, 1608231105120000000
SPY, 3, 371.98, 10, 15, 372.01, 15, 1608231105119000000
SPY, 17, 371.98, 7, 17, 372.01, 7, 1608231105120000000
SPY, 2, 371.98, 8, 17, 372.01, 7, 1608231105120000000
SPY, 17, 371.98, 12, 17, 372.01, 7, 1608231105120000000
SPY, 2, 371.98, 8, 17, 372.01, 2, 1608231105120000000
SPY, 15, 371.98, 15, 15, 372.01, 15, 1608231105120000000
SPY, 15, 371.98, 15, 17, 372.01, 2, 1608231105120000000
SPY, 2, 371.98, 9, 17, 372.01, 2, 1608231105132000000
SPY, 17, 371.99, 2, 17, 372.01, 2, 1608231105132000000
SPY, 15, 371.98, 15, 17, 372.01, 2, 1608231105120000000
SPY, 2, 371.98, 8, 17, 372.01, 2, 1608231105133000000
SPY, 2, 371.98, 9, 17, 372.01, 2, 1608231105132000000
SPY, 3, 371.98, 10, 17, 372.01, 2, 1608231105119000000
SPY, 2, 371.98, 8, 17, 372.01, 2, 1608231105133000000
SPY, 17, 371.99, 2, 17, 372.01, 2, 1608231105220000000
SPY, 2, 371.99, 2, 17, 372.01, 2, 1608231105301000000
SPY, 17, 371.99, 2, 17, 372.01, 2, 1608231105220000000
SPY, 2, 371.98, 8, 17, 372.01, 2, 1608231105311000000
SPY, 2, 371.98, 8, 17, 372.01, 1, 1608231105311000000
SPY, 2, 371.98, 8, 17, 372.02, 4, 1608231105311000000
SPY, 17, 371.99, 2, 17, 372.02, 4, 1608231105733000000
SPY, 2, 371.98, 8, 17, 372.02, 4, 1608231105311000000
SPY, 17, 371.99, 2, 17, 372.02, 4, 1608231105755000000
SPY, 2, 371.99, 2, 17, 372.02, 4, 1608231105755000000
SPY, 2, 371.99, 3, 17, 372.02, 4, 1608231105755000000
SPY, 17, 371.99, 2, 17, 372.02, 4, 1608231105755000000
SPY, 2, 371.99, 4, 17, 372.02, 4, 1608231105755000000
SPY, 2, 371.99, 4, 17, 372.02, 2, 1608231105755000000
SPY, 17, 371.99, 2, 17, 372.02, 2, 1608231105756000000
SPY, 17, 371.99, 3, 17, 372.02, 2, 1608231105756000000
SPY, 2, 371.99, 4, 17, 372.02, 2, 1608231105755000000
SPY, 2, 372, 1, 17, 372.02, 2, 1608231105756000000
SPY, 15, 371.99, 16, 17, 372.02, 2, 1608231105756000000
SPY, 17, 372, 1, 17, 372.02, 2, 1608231105757000000
SPY, 2, 372, 2, 17, 372.02, 2, 1608231105757000000
SPY, 15, 372, 15, 17, 372.02, 2, 1608231105757000000
SPY, 2, 372, 2, 17, 372.02, 2, 1608231105758000000
SPY, 17, 372, 1, 17, 372.02, 2, 1608231105757000000
SPY, 2, 372, 1, 17, 372.02, 2, 1608231105761000000
SPY, 17, 372, 1, 17, 372.02, 2, 1608231105757000000
SPY, 17, 372, 3, 17, 372.02, 2, 1608231105891000000
SPY, 2, 372, 2, 17, 372.02, 2, 1608231105891000000
SPY, 2, 372, 4, 17, 372.02, 2, 1608231105891000000
SPY, 2, 372, 9, 17, 372.02, 2, 1608231105891000000
SPY, 2, 372, 10, 17, 372.02, 2, 1608231105891000000
SPY, 2, 372, 1, 17, 372.02, 2, 1608231105891000000
SPY, 2, 372, 3, 17, 372.02, 2, 1608231105891000000
SPY, 2, 372, 3, 2, 372.03, 1, 1608231105891000000
SPY, 17, 372, 4, 17, 372.03, 3, 1608231105891000000
SPY, 2, 372.01, 1, 2, 372.03, 1, 1608231105891000000
SPY, 2, 372.01, 2, 17, 372.03, 3, 1608231105891000000
SPY, 2, 372.01, 3, 2, 372.03, 1, 1608231105891000000
SPY, 2, 372.01, 3, 17, 372.03, 3, 1608231105891000000
SPY, 2, 372.01, 3, 17, 372.03, 1, 1608231105891000000
SPY, 17, 372.01, 1, 17, 372.03, 1, 1608231105892000000
SPY, 2, 372.01, 3, 17, 372.03, 1, 1608231105891000000
SPY, 15, 372.01, 1, 17, 372.03, 3, 1608231105892000000
SPY, 2, 372.01, 3, 17, 372.03, 3, 1608231105892000000
SPY, 2, 372.02, 1, 17, 372.03, 3, 1608231105893000000
SPY, 2, 372.02, 1, 17, 372.03, 1, 1608231105893000000
SPY, 17, 372.02, 2, 17, 372.03, 1, 1608231105893000000
SPY, 2, 372.02, 1, 17, 372.03, 1, 1608231105894000000
SPY, 2, 372.02, 2, 17, 372.03, 1, 1608231105894000000
SPY, 2, 372.02, 1, 17, 372.03, 1, 1608231105895000000
SPY, 2, 372.02, 1, 17, 372.04, 2, 1608231105895000000
SPY, 2, 372.02, 3, 17, 372.04, 2, 1608231105895000000
SPY, 17, 372.02, 3, 17, 372.04, 2, 1608231105895000000
SPY, 3, 372.03, 10, 17, 372.04, 2, 1608231105897000000
SPY, 17, 372.03, 6, 17, 372.04, 2, 1608231105897000000
SPY, 2, 372.03, 6, 17, 372.04, 2, 1608231105897000000
SPY, 3, 372.03, 10, 17, 372.04, 2, 1608231105897000000
SPY, 2, 372.03, 6, 17, 372.04, 2, 1608231105897000000
SPY, 17, 372.03, 10, 17, 372.04, 2, 1608231105897000000
SPY, 2, 372.03, 5, 17, 372.04, 2, 1608231105898000000
SPY, 2, 372.03, 1, 17, 372.04, 2, 1608231105899000000
SPY, 3, 372.03, 10, 17, 372.04, 2, 1608231105897000000
SPY, 17, 372.03, 10, 17, 372.04, 1, 1608231105900000000
SPY, 2, 372.03, 1, 17, 372.04, 1, 1608231105899000000
SPY, 17, 372.03, 10, 17, 372.05, 1, 1608231105901000000
SPY, 2, 372.03, 1, 17, 372.05, 1, 1608231105899000000
SPY, 17, 372.04, 1, 17, 372.05, 1, 1608231105901000000
SPY, 2, 372.03, 1, 17, 372.05, 1, 1608231105899000000
SPY, 2, 372.03, 1, 2, 372.05, 1, 1608231105904000000
SPY, 17, 372.03, 1, 17, 372.05, 1, 1608231105904000000
SPY, 2, 372.03, 1, 2, 372.05, 1, 1608231105904000000
SPY, 2, 372.03, 1, 17, 372.05, 1, 1608231105904000000
SPY, 3, 372.03, 10, 2, 372.05, 2, 1608231105897000000
SPY, 3, 372.03, 10, 2, 372.05, 4, 1608231105897000000
SPY, 3, 372.03, 10, 17, 372.05, 1, 1608231105897000000
SPY, 17, 372.03, 1, 17, 372.05, 1, 1608231105904000000
SPY, 17, 372.03, 1, 2, 372.05, 2, 1608231105904000000
SPY, 17, 372.03, 1, 17, 372.05, 1, 1608231105904000000
SPY, 2, 372.03, 1, 2, 372.05, 2, 1608231105905000000
SPY, 2, 372.03, 1, 17, 372.05, 1, 1608231105905000000
SPY, 17, 372.03, 1, 17, 372.05, 1, 1608231105904000000
SPY, 2, 372.03, 1, 2, 372.05, 2, 1608231105905000000
SPY, 2, 372.03, 2, 17, 372.05, 1, 1608231105905000000
SPY, 17, 372.03, 1, 17, 372.05, 1, 1608231105904000000
SPY, 2, 372.03, 2, 2, 372.05, 2, 1608231105906000000
SPY, 2, 372.03, 1, 17, 372.05, 1, 1608231105905000000
SPY, 2, 372.03, 2, 2, 372.05, 2, 1608231105906000000
SPY, 2, 372.03, 2, 17, 372.05, 1, 1608231105906000000
SPY, 2, 372.03, 4, 17, 372.05, 1, 1608231105908000000
SPY, 2, 372.03, 2, 17, 372.05, 1, 1608231105908000000
SPY, 2, 372.03, 2, 17, 372.06, 8, 1608231105908000000
SPY, 2, 372.03, 3, 2, 372.06, 1, 1608231105909000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231105909000000
SPY, 17, 372.04, 2, 17, 372.06, 8, 1608231105909000000
SPY, 15, 372.04, 1, 2, 372.06, 1, 1608231105909000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231105909000000
SPY, 17, 372.04, 2, 17, 372.06, 8, 1608231105909000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231105909000000
SPY, 17, 372.04, 2, 2, 372.06, 2, 1608231105909000000
SPY, 17, 372.04, 2, 17, 372.06, 2, 1608231105911000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231105911000000
SPY, 2, 372.03, 2, 2, 372.06, 1, 1608231105912000000
SPY, 2, 372.03, 2, 3, 372.06, 10, 1608231105912000000
SPY, 2, 372.03, 1, 2, 372.06, 1, 1608231105912000000
SPY, 17, 372.03, 1, 17, 372.06, 2, 1608231105913000000
SPY, 2, 372.03, 1, 2, 372.06, 1, 1608231105913000000
SPY, 17, 372.04, 1, 2, 372.06, 1, 1608231105913000000
SPY, 17, 372.04, 1, 17, 372.06, 2, 1608231105913000000
SPY, 17, 372.04, 1, 2, 372.05, 1, 1608231105913000000
SPY, 17, 372.04, 1, 2, 372.06, 1, 1608231105913000000
SPY, 17, 372.04, 1, 17, 372.06, 2, 1608231105913000000
SPY, 2, 372.03, 1, 2, 372.06, 1, 1608231105914000000
SPY, 17, 372.04, 1, 2, 372.06, 1, 1608231105915000000
SPY, 2, 372.03, 1, 2, 372.06, 1, 1608231105914000000
SPY, 17, 372.04, 1, 2, 372.06, 1, 1608231105916000000
SPY, 2, 372.03, 1, 2, 372.06, 1, 1608231105914000000
SPY, 17, 372.04, 1, 2, 372.06, 1, 1608231105917000000
SPY, 17, 372.04, 1, 17, 372.06, 2, 1608231105917000000
SPY, 17, 372.04, 1, 2, 372.06, 1, 1608231105917000000
SPY, 2, 372.03, 1, 2, 372.06, 1, 1608231105926000000
SPY, 2, 372.03, 2, 2, 372.06, 1, 1608231105926000000
SPY, 2, 372.03, 1, 2, 372.06, 1, 1608231105926000000
SPY, 2, 372.03, 2, 2, 372.06, 1, 1608231105928000000
SPY, 2, 372.03, 1, 2, 372.06, 1, 1608231105928000000
SPY, 2, 372.03, 1, 2, 372.05, 1, 1608231105929000000
SPY, 2, 372.03, 1, 2, 372.06, 1, 1608231105929000000
SPY, 2, 372.03, 2, 2, 372.05, 1, 1608231105930000000
SPY, 2, 372.03, 1, 2, 372.05, 1, 1608231105930000000
SPY, 2, 372.03, 1, 2, 372.06, 1, 1608231105930000000
SPY, 2, 372.03, 2, 2, 372.06, 1, 1608231105930000000
SPY, 17, 372.03, 1, 17, 372.06, 2, 1608231105930000000
SPY, 17, 372.04, 1, 2, 372.06, 1, 1608231105930000000
SPY, 2, 372.03, 2, 2, 372.06, 1, 1608231105930000000
SPY, 17, 372.04, 1, 2, 372.06, 1, 1608231105931000000
SPY, 17, 372.04, 1, 17, 372.06, 2, 1608231105931000000
SPY, 2, 372.04, 1, 17, 372.06, 2, 1608231105947000000
SPY, 2, 372.04, 1, 17, 372.06, 1, 1608231105947000000
SPY, 2, 372.04, 3, 17, 372.06, 1, 1608231105948000000
SPY, 2, 372.04, 2, 17, 372.06, 1, 1608231105948000000
SPY, 2, 372.04, 4, 17, 372.06, 1, 1608231105948000000
SPY, 15, 372.04, 1, 17, 372.06, 1, 1608231105948000000
SPY, 2, 372.04, 1, 17, 372.06, 1, 1608231105952000000
SPY, 17, 372.04, 1, 17, 372.06, 1, 1608231105947000000
SPY, 2, 372.04, 2, 17, 372.06, 1, 1608231105979000000
SPY, 15, 372.04, 1, 17, 372.06, 1, 1608231105980000000
SPY, 17, 372.04, 1, 17, 372.06, 1, 1608231105947000000
SPY, 2, 372.04, 2, 17, 372.06, 1, 1608231105998000000
SPY, 15, 372.04, 1, 17, 372.06, 1, 1608231106004000000
SPY, 17, 372.04, 1, 17, 372.06, 1, 1608231105947000000
SPY, 17, 372.04, 1, 2, 372.06, 2, 1608231105947000000
SPY, 17, 372.04, 1, 17, 372.06, 1, 1608231105947000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231106006000000
SPY, 17, 372.04, 1, 2, 372.06, 2, 1608231105947000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231106011000000
SPY, 15, 372.04, 1, 2, 372.06, 2, 1608231106018000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231106011000000
SPY, 2, 372.04, 2, 17, 372.06, 1, 1608231106022000000
SPY, 2, 372.04, 4, 17, 372.06, 1, 1608231106022000000
SPY, 2, 372.04, 5, 17, 372.06, 1, 1608231106022000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231106003000000
SPY, 2, 372.04, 3, 17, 372.06, 1, 1608231106023000000
SPY, 17, 372.04, 1, 17, 372.06, 1, 1608231105947000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231106025000000
SPY, 2, 372.04, 2, 17, 372.06, 1, 1608231106026000000
SPY, 2, 372.04, 4, 17, 372.06, 1, 1608231106028000000
SPY, 15, 372.04, 1, 2, 372.06, 2, 1608231106023000000
SPY, 2, 372.04, 2, 17, 372.06, 1, 1608231106029000000
SPY, 15, 372.04, 1, 17, 372.06, 1, 1608231106023000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231106033000000
SPY, 17, 372.04, 1, 2, 372.06, 2, 1608231105947000000
SPY, 17, 372.04, 1, 17, 372.06, 1, 1608231105947000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231106035000000
SPY, 17, 372.04, 1, 2, 372.06, 2, 1608231105947000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231106044000000
SPY, 17, 372.04, 1, 2, 372.06, 2, 1608231105947000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231106054000000
SPY, 17, 372.04, 1, 2, 372.06, 2, 1608231106063000000
SPY, 15, 372.04, 1, 2, 372.06, 2, 1608231106023000000
SPY, 17, 372.04, 2, 2, 372.06, 2, 1608231106072000000
SPY, 2, 372.04, 2, 17, 372.06, 1, 1608231106091000000
SPY, 17, 372.04, 2, 17, 372.06, 1, 1608231106072000000
SPY, 2, 372.04, 2, 17, 372.06, 1, 1608231106093000000
SPY, 15, 372.04, 1, 17, 372.06, 1, 1608231106094000000
SPY, 2, 372.04, 2, 17, 372.06, 1, 1608231106093000000
SPY, 17, 372.04, 2, 17, 372.06, 1, 1608231106072000000
SPY, 2, 372.04, 2, 17, 372.06, 1, 1608231106093000000
SPY, 15, 372.04, 1, 2, 372.06, 1, 1608231106120000000
SPY, 2, 372.04, 2, 2, 372.06, 1, 1608231106122000000
SPY, 17, 372.04, 2, 17, 372.06, 1, 1608231106066000000
SPY, 2, 372.04, 2, 17, 372.06, 1, 1608231106199000000
SPY, 2, 372.04, 2, 2, 372.06, 1, 1608231106217000000
SPY, 2, 372.04, 2, 17, 372.06, 1, 1608231106235000000
SPY, 15, 372.04, 1, 17, 372.06, 1, 1608231106120000000
SPY, 15, 372.04, 1, 2, 372.06, 1, 1608231106120000000
SPY, 2, 372.04, 2, 2, 372.06, 1, 1608231106256000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106333000000
SPY, 17, 372.04, 2, 2, 372.06, 2, 1608231106333000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106333000000
SPY, 2, 372.03, 7, 2, 372.06, 1, 1608231106413000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106418000000
SPY, 17, 372.04, 2, 2, 372.05, 2, 1608231106418000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106418000000
SPY, 17, 372.04, 2, 2, 372.05, 2, 1608231106418000000
SPY, 2, 372.03, 6, 2, 372.05, 2, 1608231106419000000
SPY, 2, 372.03, 6, 2, 372.06, 1, 1608231106419000000
SPY, 2, 372.03, 6, 17, 372.05, 2, 1608231106419000000
SPY, 2, 372.03, 6, 2, 372.06, 1, 1608231106419000000
SPY, 2, 372.03, 6, 17, 372.05, 2, 1608231106419000000
SPY, 2, 372.03, 6, 2, 372.06, 1, 1608231106419000000
SPY, 15, 372.03, 15, 2, 372.05, 2, 1608231106414000000
SPY, 2, 372.03, 6, 2, 372.05, 2, 1608231106421000000
SPY, 2, 372.03, 5, 2, 372.05, 2, 1608231106455000000
SPY, 15, 372.03, 15, 2, 372.05, 2, 1608231106414000000
SPY, 17, 372.03, 6, 15, 372.05, 1, 1608231106438000000
SPY, 2, 372.03, 5, 2, 372.05, 2, 1608231106457000000
SPY, 2, 372.03, 5, 2, 372.06, 1, 1608231106474000000
SPY, 3, 372.03, 10, 2, 372.05, 2, 1608231106044000000
SPY, 17, 372.03, 6, 17, 372.06, 1, 1608231106508000000
SPY, 15, 372.03, 15, 2, 372.06, 1, 1608231106458000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106697000000
SPY, 2, 372.03, 5, 2, 372.06, 1, 1608231106520000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106697000000
SPY, 3, 372.03, 10, 2, 372.06, 1, 1608231106044000000
SPY, 15, 372.03, 15, 2, 372.06, 1, 1608231106458000000
SPY, 2, 372.03, 5, 2, 372.05, 1, 1608231106743000000
SPY, 17, 372.03, 6, 2, 372.05, 1, 1608231106743000000
SPY, 15, 372.03, 15, 2, 372.05, 1, 1608231106458000000
SPY, 17, 372.03, 6, 2, 372.05, 1, 1608231106743000000
SPY, 17, 372.03, 1, 2, 372.05, 1, 1608231106743000000
SPY, 15, 372.03, 15, 2, 372.05, 1, 1608231106458000000
SPY, 17, 372.03, 1, 2, 372.05, 1, 1608231106743000000
SPY, 15, 372.03, 15, 15, 372.06, 15, 1608231106743000000
SPY, 3, 372.03, 10, 15, 372.06, 15, 1608231106743000000
SPY, 17, 372.03, 6, 2, 372.06, 1, 1608231106743000000
SPY, 17, 372.03, 6, 2, 372.05, 1, 1608231106743000000
SPY, 3, 372.03, 10, 15, 372.06, 15, 1608231106743000000
SPY, 2, 372.03, 5, 2, 372.05, 1, 1608231106744000000
SPY, 2, 372.03, 5, 15, 372.06, 15, 1608231106744000000
SPY, 17, 372.03, 6, 2, 372.05, 2, 1608231106743000000
SPY, 17, 372.04, 2, 2, 372.05, 2, 1608231106744000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106744000000
SPY, 17, 372.04, 2, 2, 372.05, 2, 1608231106744000000
SPY, 2, 372.03, 5, 2, 372.05, 2, 1608231106744000000
SPY, 17, 372.03, 6, 2, 372.05, 2, 1608231106744000000
SPY, 17, 372.03, 6, 17, 372.06, 1, 1608231106744000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106745000000
SPY, 17, 372.04, 2, 17, 372.05, 1, 1608231106745000000
SPY, 17, 372.03, 6, 17, 372.05, 1, 1608231106745000000
SPY, 17, 372.04, 2, 17, 372.05, 1, 1608231106747000000
SPY, 17, 372.03, 6, 17, 372.05, 1, 1608231106747000000
SPY, 17, 372.04, 2, 17, 372.05, 1, 1608231106747000000
SPY, 17, 372.03, 6, 17, 372.05, 1, 1608231106747000000
SPY, 17, 372.04, 2, 17, 372.05, 1, 1608231106748000000
SPY, 17, 372.03, 6, 17, 372.05, 1, 1608231106745000000
SPY, 3, 372.03, 10, 17, 372.05, 1, 1608231106752000000
SPY, 2, 372.03, 5, 17, 372.05, 1, 1608231106753000000
SPY, 17, 372.04, 2, 17, 372.05, 1, 1608231106753000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106753000000
SPY, 2, 372.03, 5, 2, 372.06, 1, 1608231106753000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106762000000
SPY, 2, 372.03, 5, 2, 372.06, 1, 1608231106753000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106764000000
SPY, 2, 372.03, 5, 2, 372.06, 1, 1608231106799000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106838000000
SPY, 15, 372.03, 15, 2, 372.06, 1, 1608231106753000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106852000000
SPY, 2, 372.03, 5, 2, 372.06, 1, 1608231106799000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106856000000
SPY, 2, 372.04, 2, 2, 372.06, 1, 1608231106892000000
SPY, 17, 372.04, 2, 17, 372.06, 1, 1608231106856000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106856000000
SPY, 17, 372.04, 2, 2, 372.06, 2, 1608231106856000000
SPY, 2, 372.04, 2, 2, 372.06, 1, 1608231107005000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106856000000
SPY, 15, 372.04, 1, 2, 372.06, 1, 1608231107005000000
SPY, 17, 372.04, 2, 17, 372.06, 1, 1608231106856000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106856000000
SPY, 2, 372.04, 2, 2, 372.06, 1, 1608231107071000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106856000000
SPY, 17, 372.04, 2, 17, 372.06, 1, 1608231106856000000
SPY, 2, 372.04, 2, 2, 372.06, 1, 1608231107267000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106856000000
SPY, 17, 372.04, 2, 17, 372.06, 1, 1608231106856000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231106856000000
SPY, 2, 372.04, 2, 2, 372.06, 1, 1608231107321000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231107440000000
SPY, 17, 372.04, 2, 17, 372.06, 1, 1608231107440000000
SPY, 17, 372.04, 2, 2, 372.06, 1, 1608231107440000000
SPY, 2, 372.04, 2, 2, 372.06, 1, 1608231107476000000
SPY, 2, 372.04, 2, 17, 372.07, 1, 1608231107476000000
SPY, 17, 372.04, 2, 17, 372.07, 1, 1608231107472000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231107509000000
SPY, 2, 372.04, 2, 17, 372.07, 1, 1608231107508000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231107508000000
SPY, 2, 372.04, 2, 17, 372.07, 1, 1608231107599000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231107600000000
SPY, 15, 372.04, 1, 2, 372.06, 2, 1608231107600000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231107600000000
SPY, 17, 372.04, 2, 2, 372.06, 2, 1608231107472000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231107693000000
SPY, 17, 372.04, 2, 17, 372.07, 1, 1608231107472000000
SPY, 2, 372.04, 2, 17, 372.07, 1, 1608231107729000000
SPY, 2, 372.04, 3, 2, 372.06, 2, 1608231107736000000
SPY, 2, 372.04, 2, 2, 372.06, 2, 1608231107736000000
SPY, 17, 372.04, 2, 2, 372.06, 2, 1608231107472000000
SPY, 17, 372.04, 2, 2, 372.06, 4, 1608231107472000000
SPY, 17, 372.04, 2, 17, 372.06, 1, 1608231107737000000
SPY, 3, 372.03, 10, 2, 372.06, 4, 1608231107471000000
SPY, 3, 372.03, 10, 17, 372.05, 2, 1608231107471000000
SPY, 2, 372.03, 5, 17, 372.05, 2, 1608231107737000000
SPY, 2, 372.03, 5, 2, 372.05, 2, 1608231107756000000
SPY, 15, 372.03, 15, 2, 372.05, 2, 1608231107601000000
SPY, 17, 372.03, 6, 2, 372.05, 4, 1608231107755000000
SPY, 15, 372.03, 15, 2, 372.05, 4, 1608231107601000000
SPY, 17, 372.03, 5, 17, 372.05, 2, 1608231107757000000
SPY, 15, 372.03, 15, 2, 372.05, 4, 1608231107601000000
SPY, 17, 372.03, 5, 17, 372.05, 2, 1608231107756000000
SPY, 17, 372.03, 5, 2, 372.05, 4, 1608231107756000000
SPY, 2, 372.02, 2, 2, 372.05, 4, 1608231107757000000
SPY, 2, 372.02, 2, 2, 372.05, 2, 1608231107757000000
SPY, 2, 372.02, 2, 2, 372.05, 3, 1608231107757000000
SPY, 2, 372.02, 2, 2, 372.05, 1, 1608231107757000000
SPY, 2, 372.02, 2, 15, 372.05, 1, 1608231107758000000
SPY, 2, 372.02, 2, 2, 372.05, 2, 1608231107758000000
SPY, 2, 372.02, 2, 15, 372.05, 1, 1608231107758000000
SPY, 2, 372.02, 2, 2, 372.05, 2, 1608231107758000000
SPY, 2, 372.02, 2, 17, 372.05, 2, 1608231107762000000
SPY, 2, 372.02, 2, 2, 372.05, 2, 1608231107762000000
SPY, 2, 372.02, 2, 17, 372.05, 2, 1608231107762000000
SPY, 3, 372.03, 10, 17, 372.05, 2, 1608231107762000000
SPY, 3, 372.03, 10, 2, 372.05, 2, 1608231107762000000
SPY, 3, 372.03, 10, 2, 372.05, 3, 1608231107762000000
SPY, 17, 372.03, 5, 17, 372.05, 2, 1608231107762000000
SPY, 3, 372.03, 10, 2, 372.05, 2, 1608231107762000000
SPY, 2, 372.03, 5, 2, 372.05, 2, 1608231107763000000
SPY, 3, 372.03, 10, 2, 372.05, 2, 1608231107762000000
SPY, 17, 372.03, 5, 2, 372.05, 2, 1608231107762000000
SPY, 15, 372.03, 15, 2, 372.05, 2, 1608231107763000000
SPY, 15, 372.03, 15, 17, 372.05, 2, 1608231107763000000
SPY, 2, 372.03, 5, 2, 372.05, 1, 1608231107765000000
SPY, 17, 372.03, 5, 17, 372.05, 2, 1608231107762000000
SPY, 2, 372.03, 5, 17, 372.05, 2, 1608231107767000000
SPY, 2, 372.03, 5, 2, 372.05, 2, 1608231107768000000
SPY, 15, 372.03, 15, 2, 372.05, 2, 1608231107763000000
SPY, 2, 372.03, 5, 2, 372.05, 2, 1608231107768000000
SPY, 17, 372.03, 5, 2, 372.05, 3, 1608231107762000000
SPY, 17, 372.03, 5, 17, 372.05, 2, 1608231107762000000
SPY, 17, 372.03, 5, 2, 372.05, 2, 1608231107762000000
SPY, 17, 372.03, 5, 17, 372.05, 2, 1608231107762000000
SPY, 17, 372.03, 5, 15, 372.05, 1, 1608231107762000000
SPY, 17, 372.03, 5, 17, 372.05, 2, 1608231107762000000
SPY, 17, 372.03, 5, 2, 372.05, 2, 1608231107762000000
SPY, 17, 372.03, 5, 2, 372.05, 3, 1608231107762000000
SPY, 17, 372.03, 5, 2, 372.05, 2, 1608231107762000000
SPY, 17, 372.03, 5, 15, 372.05, 1, 1608231107762000000
SPY, 17, 372.03, 5, 2, 372.05, 2, 1608231107762000000
SPY, 3, 372.03, 10, 17, 372.05, 2, 1608231107839000000
SPY, 3, 372.03, 10, 2, 372.05, 2, 1608231107839000000
SPY, 17, 372.03, 5, 2, 372.05, 3, 1608231107762000000
SPY, 17, 372.03, 5, 2, 372.05, 2, 1608231107762000000
SPY, 17, 372.03, 5, 15, 372.05, 1, 1608231107762000000
SPY, 17, 372.03, 5, 2, 372.05, 2, 1608231107762000000
SPY, 2, 372.02, 2, 2, 372.05, 2, 1608231107930000000
SPY, 2, 372.02, 2, 2, 372.05, 3, 1608231107964000000
SPY, 2, 372.03, 5, 2, 372.05, 2, 1608231107840000000
SPY, 2, 372.03, 5, 17, 372.05, 2, 1608231107840000000
SPY, 2, 372.03, 5, 15, 372.05, 1, 1608231107840000000
SPY, 2, 372.03, 5, 2, 372.05, 2, 1608231107840000000
SPY, 2, 372.02, 1, 2, 372.05, 3, 1608231108007000000
SPY, 2, 372.02, 1, 15, 372.05, 1, 1608231108007000000
SPY, 2, 372.02, 1, 2, 372.05, 3, 1608231108007000000
